Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-05 00:00:00-04:00,160.84369897364428,161.06947475751667,152.10698649205247,153.8936004638672,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,153.37254446386834,156.7445658918497,151.57347999950738,154.62107849121094,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,152.31077917916164,153.19557297112254,148.92894768803646,149.4893035888672,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,152.89083834180113,154.09021465537515,150.3446125608553,151.8979034423828,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,150.90500752836365,152.8220388257889,143.3450083341386,144.02334594726562,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,140.35635871962023,143.728364519164,136.45347366831103,140.14990234375,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,142.14558429881745,145.59625448116793,140.69060910842344,144.62298583984375,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,143.08936935150413,145.02606620057162,141.7425200447831,143.07952880859375,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,146.343429833823,147.2380493187645,144.20027628752518,146.71701049804688,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,144.36740373329286,144.86877642522347,137.5348863581385,138.43934631347656,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.5152426451712,139.26514939022877,134.29069437332384,135.02801513671875,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,136.73858804203445,138.32137052821327,130.36814092411527,135.26394653320312,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.46055909436765,140.83808619870993,135.32292649026942,140.6906280517578,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.42951103300464,139.5699040628069,135.0083469444269,137.98712158203125,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,136.08976084581695,139.39295887874255,136.0012859433497,138.14443969726562,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,135.06734649422762,141.89984995235616,134.8215728806199,141.3493194580078,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,142.93206391903007,147.14953140069923,142.80425687385537,147.11021423339844,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.54988348979353,148.11299992246586,144.35757226573517,146.32376098632812,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,147.36582293275725,149.17472776391935,145.18335248498283,146.19595336914062,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,145.33082319437173,148.71266977766248,144.377220582194,148.6536865234375,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.4165336112239,145.46845161750497,142.01779633681872,142.9222412109375,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.54435641942476,146.05833007006927,142.45036072118282,143.66940307617188,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,141.9096618141491,146.48104410293644,141.66388825021798,146.19595336914062,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,146.06813174153186,147.3363166045176,144.96707108524492,145.4586181640625,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.59353368240036,145.44882105467732,140.12045092928022,140.2285919189453,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,137.90844713703416,138.3803281321393,134.7428827515855,134.81170654296875,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.62372056907952,132.9143318379119,129.21790307407372,129.6504669189453,122207100,0.0,0.0
2022-06-14 00:00:00-04:00,130.8793342743823,131.62648045825296,129.25721986088914,130.5155792236328,84784300,0.0,0.0
2022-06-15 00:00:00-04:00,132.01973022353556,135.01817091312645,129.9257495131237,133.1404571533203,91533000,0.0,0.0
2022-06-16 00:00:00-04:00,129.84709891808183,130.1518557555823,126.85848380018383,127.86124420166016,108123900,0.0,0.0
2022-06-17 00:00:00-04:00,127.87106055443051,130.83016848230756,127.6154464803719,129.3358612060547,134520300,0.0,0.0
2022-06-21 00:00:00-04:00,131.16442036715884,134.74288249152107,131.06611995214928,133.572998046875,81000500,0.0,0.0
2022-06-22 00:00:00-04:00,132.51128316690097,135.43107463782408,131.64617032424826,133.06182861328125,73409200,0.0,0.0
2022-06-23 00:00:00-04:00,134.5069656450009,136.24703170777948,133.33708105988757,135.9324493408203,72433800,0.0,0.0
2022-06-24 00:00:00-04:00,137.53489628676303,139.51092556990343,137.4071042192977,139.26515197753906,89116800,0.0,0.0
2022-06-27 00:00:00-04:00,140.28756352140977,141.06421647374572,138.5868144624807,139.26515197753906,70207900,0.0,0.0
2022-06-28 00:00:00-04:00,139.72720035167993,140.99538542275212,134.99851907769516,135.11648559570312,67083400,0.0,0.0
2022-06-29 00:00:00-04:00,135.1361545226192,138.29187895229046,134.35950159386607,136.876220703125,66242400,0.0,0.0
2022-06-30 00:00:00-04:00,134.92968437677243,136.03074512479165,131.50852062340732,134.4086456298828,98964500,0.0,0.0
2022-07-01 00:00:00-04:00,133.74014164921843,136.68942454210836,133.36657601668242,136.58128356933594,71051600,0.0,0.0
2022-07-05 00:00:00-04:00,135.44091845782265,139.2159973193288,134.61510776869383,139.16683959960938,73353800,0.0,0.0
2022-07-06 00:00:00-04:00,138.96039485817002,141.68355545577728,138.69495517869038,140.50384521484375,74064300,0.0,0.0
2022-07-07 00:00:00-04:00,140.86760326134686,144.07250090814313,140.85777771671903,143.87588500976562,66253700,0.0,0.0
2022-07-08 00:00:00-04:00,142.80426217519934,145.0555563580384,142.5486630761882,144.55416870117188,64547800,0.0,0.0
2022-07-11 00:00:00-04:00,143.2073310252046,144.16093360400728,141.34928357800885,142.4208526611328,63141600,0.0,0.0
2022-07-12 00:00:00-04:00,143.29580384328963,145.94032961653699,142.59781536832085,143.3941192626953,77588800,0.0,0.0
2022-07-13 00:00:00-04:00,140.57265975093034,143.97415763799123,139.7173575069719,143.0303955078125,71185600,0.0,0.0
2022-07-14 00:00:00-04:00,141.64423829848138,146.43190306892052,140.82826817318988,145.96002197265625,78140700,0.0,0.0
2022-07-15 00:00:00-04:00,147.24784996064128,148.30959351033036,145.6945593046606,147.63125610351562,76259900,0.0,0.0
2022-07-18 00:00:00-04:00,148.19166459198905,149.0076347954927,144.21995456531678,144.58370971679688,81420900,0.0,0.0
2022-07-19 00:00:00-04:00,145.41927305374,148.67331202574297,144.42635344320428,148.44720458984375,82982400,0.0,0.0
2022-07-20 00:00:00-04:00,148.5652193610668,151.12127077444447,147.8278985688421,150.4527587890625,64823400,0.0,0.0
2022-07-21 00:00:00-04:00,151.8880729314102,152.93999105761137,149.37135386420036,152.7237091064453,65086600,0.0,0.0
2022-07-22 00:00:00-04:00,152.76299545520004,153.6379486262537,150.81647328829465,151.48497009277344,66675400,0.0,0.0
2022-07-25 00:00:00-04:00,151.40635064916066,152.4189365975324,149.70560167774437,150.36427307128906,53623900,0.0,0.0
2022-07-26 00:00:00-04:00,149.68592491978026,150.50189494637155,148.25061571701698,149.03709411621094,55138700,0.0,0.0
2022-07-27 00:00:00-04:00,150.00053965418954,154.6702378768067,149.58764182197348,154.1393585205078,78620700,0.0,0.0
2022-07-28 00:00:00-04:00,154.3261405347344,154.97498637932796,151.7995959592648,154.6898956298828,81378700,0.0,0.0
2022-07-29 00:00:00-04:00,158.51411543428287,160.8637099904221,156.80352611275504,159.76263427734375,101786900,0.0,0.0
2022-08-01 00:00:00-04:00,158.28802433199732,160.82440969031893,158.17005780397355,158.77957153320312,67829400,0.0,0.0
2022-08-02 00:00:00-04:00,157.39340627106276,159.66435174491758,156.931350741657,157.30491638183594,59907000,0.0,0.0
2022-08-03 00:00:00-04:00,158.1209093333162,163.7737024778556,158.03243443212287,163.3214874267578,82507500,0.0,0.0
2022-08-04 00:00:00-04:00,163.20349759569137,164.36355679986545,161.65020662786893,163.0068817138672,55474100,0.0,0.0
2022-08-05 00:00:00-04:00,160.67369781797885,163.2726712063917,160.46695464111716,162.7804412841797,56697000,0.23,0.0
2022-08-08 00:00:00-04:00,163.78456623385267,165.20219069837998,161.64829034721447,162.30787658691406,60276900,0.0,0.0
2022-08-09 00:00:00-04:00,161.47112401818703,163.2431549194952,160.71308565619225,162.3571319580078,63135500,0.0,0.0
2022-08-10 00:00:00-04:00,165.07424565037454,166.7084528561764,164.30636805182522,166.61001586914062,70170500,0.0,0.0
2022-08-11 00:00:00-04:00,167.4172371966445,168.33279265478845,165.57630211146738,165.87164306640625,57149200,0.0,0.0
2022-08-12 00:00:00-04:00,167.18100008673593,169.49447201390402,166.7675136783622,169.42556762695312,68039400,0.0,0.0
2022-08-15 00:00:00-04:00,168.85456522976827,170.69550042466776,168.6872088503834,170.4986114501953,54091700,0.0,0.0
2022-08-16 00:00:00-04:00,170.09496475942944,171.01052019393777,168.99237457923107,170.34107971191406,56377100,0.0,0.0
2022-08-17 00:00:00-04:00,170.0851412165275,173.4126054655057,169.88825224075944,171.8374786376953,79542000,0.0,0.0
2022-08-18 00:00:00-04:00,171.04991709522415,172.18204003423804,170.4297025169527,171.44369506835938,62290100,0.0,0.0
2022-08-19 00:00:00-04:00,170.34106675601168,171.0400397774375,168.6477948099723,168.8545379638672,70346300,0.0,0.0
2022-08-22 00:00:00-04:00,167.0530078857762,167.22036427123675,164.54263206053483,164.96595764160156,69026800,0.0,0.0
2022-08-23 00:00:00-04:00,164.4835626089626,166.0882370598649,164.06023703885776,164.6312255859375,54147100,0.0,0.0
2022-08-24 00:00:00-04:00,164.7198312893935,165.4975479706951,163.6664520268514,164.9265594482422,53841500,0.0,0.0
2022-08-25 00:00:00-04:00,166.15712058661168,167.49598648924476,165.7338100913049,167.3876953125,51218200,0.0,0.0
2022-08-26 00:00:00-04:00,167.91930837052172,168.3918448489658,161.0182358432931,161.07730102539062,78961000,0.0,0.0
2022-08-29 00:00:00-04:00,158.645710009374,160.36851486839709,157.33639153558275,158.8721466064453,73314000,0.0,0.0
2022-08-30 00:00:00-04:00,159.61048321715364,160.0337937500244,155.26901159376436,156.44052124023438,77906200,0.0,0.0
2022-08-31 00:00:00-04:00,157.81875651310324,158.084564879281,154.69802058402368,154.7767791748047,87991100,0.0,0.0
2022-09-01 00:00:00-04:00,154.20580050146393,155.95813794862076,152.2664132669702,155.5052947998047,74229900,0.0,0.0
2022-09-02 00:00:00-04:00,157.26747699870455,157.86799816901853,152.56175963985066,153.38870239257812,76957800,0.0,0.0
2022-09-06 00:00:00-04:00,154.03844040820118,154.64880073393257,151.30164311185825,152.1285858154297,73714800,0.0,0.0
2022-09-07 00:00:00-04:00,152.41407808901712,154.2353197614945,151.22287508520006,153.53636169433594,87449600,0.0,0.0
2022-09-08 00:00:00-04:00,152.2368879656222,153.9301603024717,150.3073398300262,152.0596923828125,84923800,0.0,0.0
2022-09-09 00:00:00-04:00,153.05400095933032,155.36748802177217,152.34518854112125,154.92446899414062,68028800,0.0,0.0
2022-09-12 00:00:00-04:00,157.10996654198559,161.70739290272505,156.82447975379577,160.89028930664062,104956000,0.0,0.0
2022-09-13 00:00:00-04:00,157.41511914732905,158.04517283101427,150.98659772699438,151.4492950439453,122656600,0.0,0.0
2022-09-14 00:00:00-04:00,152.38456095494288,154.65867623529226,151.2229053335967,152.896484375,87965400,0.0,0.0
2022-09-15 00:00:00-04:00,152.24670339235885,152.82754609590185,149.02753063381346,150.00213623046875,90481100,0.0,0.0
2022-09-16 00:00:00-04:00,148.8601926989242,148.99801648832616,146.06431507986616,148.3581085205078,162278800,0.0,0.0
2022-09-19 00:00:00-04:00,146.98967559142943,152.15808902303615,146.7829474662964,152.07933044433594,81474200,0.0,0.0
2022-09-20 00:00:00-04:00,151.0161367015711,155.6234166633189,150.7011173572486,154.4617462158203,107689800,0.0,0.0
2022-09-21 00:00:00-04:00,154.89491678247586,156.2731696529989,151.21304637695786,151.3311767578125,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,150.01198791697018,152.06950527712038,148.56483082094806,150.36639404296875,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,148.84049957750184,149.1161471568303,146.2513651484526,148.09230041503906,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,147.33428131353384,151.38041235260212,147.31458790825445,148.42703247070312,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,150.3664080888261,152.315634453065,147.619756600354,149.40162658691406,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,145.34566573388943,148.29904557000611,142.58917488251384,147.511474609375,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,143.8295935811918,144.4399538960587,138.49380784574632,140.26583862304688,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,139.0844755504192,140.87619954797051,135.85544869618502,136.05233764648438,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,136.06218280211405,140.84665758209894,135.5502595480769,140.2362823486328,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,142.77622574271777,143.9477354899333,142.01818737304887,143.82960510253906,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,141.83111532059078,145.08967450416395,140.7875754267863,144.12489318847656,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,143.54408244476417,145.24719370943012,142.96325476225735,143.16998291015625,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,140.32493384644096,140.87624411200727,137.28295579029052,137.9130096435547,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,138.23785400390625,139.68501122355408,136.41661224606074,138.23785400390625,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,137.7259221748937,139.15340092464973,136.07203689531147,136.82022094726562,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,136.9679019716922,138.17878336551573,136.01297472776957,136.19017028808594,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,132.89224973345455,141.35859601492572,132.28187436958524,140.76792907714844,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,142.06742450695816,142.2741677227646,136.04253393109235,136.22958374023438,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,138.87777246163483,140.67932095242676,138.09020149670755,140.1969451904297,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,143.22904806022734,144.42023589257636,138.4248798871267,141.51608276367188,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,139.488128680181,142.69746261645687,139.30107889163025,141.62440490722656,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,140.7974520498777,143.6228470143876,140.43319169039492,141.1616973876953,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,140.6497821885837,145.5524033439164,140.43319980718348,144.98141479492188,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,144.90264390563777,147.89539516122247,143.73113431154985,147.1275177001953,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,147.7575758033074,150.12028846465364,147.03892431633474,149.9726104736328,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,148.61406419672124,149.62805663114864,145.73942824213276,147.02908325195312,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,145.76899295091448,146.73375950209572,141.89021831932845,142.5498046875,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,145.89694295512044,155.05242232533004,145.52285843662315,153.3197784423828,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,150.77985097352064,151.84306925011984,149.5591155400187,150.95704650878906,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,152.6700490040681,153.03429437423398,146.8125153766711,148.3088836669922,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,146.63531118174276,149.80527352264477,142.74669726069857,142.77622985839844,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,139.85234595133585,140.5808515547038,136.59378666921566,136.72177124023438,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,140.11394767074316,140.68588340372804,132.51117923439392,136.45555114746094,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,135.20318107527018,137.2148037171603,133.78320507083873,136.98800659179688,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,138.4572998817349,139.46310374939873,135.5779105819191,137.55995178222656,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,136.57386087993447,136.623168532168,132.71823419264956,132.9943389892578,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,139.2757903878347,144.82748413085938,137.55998303216782,144.82748413085938,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,143.79208769866335,147.92380470701315,142.36224081918826,147.6181182861328,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,146.89827154979093,148.19005093835904,145.37967994364752,146.21786499023438,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,150.10309040489915,151.45403311466376,146.49398610736782,147.95339965820312,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,147.05604720027458,147.7857463571914,145.24162472759372,146.72076416015625,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,144.39361431634185,149.37338778779454,144.11750943503958,148.62396240234375,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,150.1918083587428,150.57638399086812,147.88435456599078,149.1859893798828,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,148.07173876370618,148.27880988198416,145.66566926933072,145.95162963867188,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,146.06996722268715,148.32811366985848,144.8866435342383,148.09144592285156,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,147.3715896104273,149.71849566611712,147.26311878314957,148.9690704345703,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,146.2474322409697,146.80951240345237,145.07397930940053,146.0502166748047,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,143.12152865000314,144.6006680593858,141.38601049309779,142.21432495117188,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,142.28334655275705,142.79611910491008,138.39815293017466,139.2067413330078,83763800,0.0,0.0
2022-11-30 00:00:00-05:00,139.43352808516767,146.6517352342591,138.595358159877,145.97132873535156,111380900,0.0,0.0
